Loading mesh: mug.obj
24873 24648 9565
24872 24646 8483
24866 24647 4537
24867 24649 4537
24874 24650 9566
24873 24648 9565
24867 24649 4537
24868 24651 8478
24875 24652 9567
24874 24650 9566
24868 24651 8478
24869 24653 8478
24876 24654 9568
24875 24652 9567
24870 24644 4536
24871 24643 8483
24878 24655 4538
24877 24656 4538
24871 24643 8483
24872 24646 8483
24879 24657 9569
24878 24655 4538
24872 24646 8483
24873 24648 9565
24880 24658 9570
24879 24657 9569
24873 24648 9565
24874 24650 9566
24881 24659 9571
24880 24658 9570
24874 24650 9566
24875 24652 9567
24882 24660 9572
24881 24659 9571
24875 24652 9567
24876 24654 9568
24883 24661 9573
24882 24660 9572
24877 24656 4538
24878 24655 4538
24885 24662 11270
24884 24663 4539
24878 24655 4538
24879 24657 9569
24886 24664 11271
24885 24662 11270
24879 24657 9569
24880 24658 9570
24887 24665 11272
24886 24664 11271
24880 24658 9570
24881 24659 9571
24888 24666 9577
24887 24665 11272
24881 24659 9571
24882 24660 9572
24889 24667 11273
24888 24666 9577
24882 24660 9572
24883 24661 9573
24890 24668 11274
24889 24667 11273
24884 24663 4539
24885 24662 11270
24892 24669 11275
24891 24670 4540
24885 24662 11270
24886 24664 11271
24893 24671 11276
24892 24669 11275
24886 24664 11271
24887 24665 11272
24894 24672 11277
24893 24671 11276
24887 24665 11272
24888 24666 9577
24895 24673 11278
24894 24672 11277
24888 24666 9577
24889 24667 11273
24896 24674 11279
24895 24673 11278
24889 24667 11273
24890 24668 11274
24897 24675 11280
24896 24674 11279
24891 24670 4540
24892 24669 11275
24899 24676 11281
24898 24677 11282
24892 24669 11275
24893 24671 11276
24900 24678 11283
24899 24676 11281
24893 24671 11276
24894 24672 11277
24901 24679 11284
24900 24678 11283
24894 24672 11277
24895 24673 11278
24902 24680 11285
24901 24679 11284
24895 24673 11278
24896 24674 11279
24903 24681 11286
24902 24680 11285
24896 24674 11279
24897 24675 11280
24904 24682 11287
24903 24681 11286
24898 24677 11282
24899 24676 11281
24906 24683 11288
24905 24684 11289
24899 24676 11281
24900 24678 11283
24907 24685 11290
24906 24683 11288
24900 24678 11283
24901 24679 11284
24908 24686 11291
24907 24685 11290
24901 24679 11284
24902 24680 11285
24909 24687 11292
24908 24686 11291
24902 24680 11285
24903 24681 11286
24910 24688 11293
24909 24687 11292
24903 24681 11286
24904 24682 11287
24911 24689 11294
24910 24688 11293
195 14239 4497
2515 24584 4497
24863 24641 4537
3818 14240 4537
2515 24584 4497
2514 24583 4497
24864 24642 4537
24863 24641 4537
2514 24583 4497
2513 24582 4497
24865 24645 4537
24864 24642 4537
2513 24582 4497
2512 24581 4497
24866 24647 4537
24865 24645 4537
2512 24581 4497
2511 24580 4497
24867 24649 4537
24866 24647 4537
2511 24580 4497
2510 24579 4497
24868 24651 8478
24867 24649 4537
2510 24579 4497
2509 24578 4497
24869 24653 8478
24868 24651 8478
2509 24578 4497
371 14296 4497
5834 14298 8417
24869 24653 8478
24869 24653 8478
5834 14298 8417
5835 14310 8477
24876 24654 9568
24876 24654 9568
5835 14310 8477
5836 14309 8476
24883 24661 9573
24883 24661 9573
5836 14309 8476
5837 14308 8548
24890 24668 11274
24890 24668 11274
5837 14308 8548
5838 14307 8547
24897 24675 11280
24897 24675 11280
5838 14307 8547
5839 14306 8546
24904 24682 11287
24904 24682 11287
5839 14306 8546
5840 14305 8545
24911 24689 11294
24911 24689 11294
5840 14305 8545
373 13952 8394
2544 24690 11295
24910 24688 11293
24911 24689 11294
2544 24690 11295
2545 24691 11296
24909 24687 11292
24910 24688 11293
2545 24691 11296
2546 24692 11297
24908 24686 11291
24909 24687 11292
2546 24692 11297
2547 24693 11298
24907 24685 11290
24908 24686 11291
2547 24693 11298
2548 24694 11299
24906 24683 11288
24907 24685 11290
2548 24694 11299
2549 24695 11300
24905 24684 11289
24906 24683 11288
2549 24695 11300
2550 24696 11301
3824 14246 4542
24905 24684 11289
2550 24696 11301
200 13895 8230
3823 14245 4541
24898 24677 11282
24905 24684 11289
3824 14246 4542
3822 14244 4540
24891 24670 4540
24898 24677 11282
3823 14245 4541
3821 14243 4539
24884 24663 4539
24891 24670 4540
3822 14244 4540
3820 14242 4538
24877 24656 4538
24884 24663 4539
3821 14243 4539
3819 14241 4536
24870 24644 4536
24877 24656 4538
3820 14242 4538
3818 14240 4537
24863 24641 4537
24870 24644 4536
3819 14241 4536
24912 24697 8426
24913 24698 8426
24920 24699 11302
24919 24700 11303
24913 24698 8426
24914 24701 8424
24921 24702 11304
24920 24699 11302
24914 24701 8424
24915 24703 8421
24922 24704 11305
24921 24702 11304
24915 24703 8421
24916 24705 11306
24923 24706 11307
24922 24704 11305
24916 24705 11306
24917 24707 8418
24924 24708 11308
24923 24706 11307
24917 24707 8418
24918 24709 11309
24925 24710 11310
24924 24708 11308
24919 24700 11303
24920 24699 11302
24927 24711 11311
24926 24712 11312
24920 24699 11302
24921 24702 11304
24928 24713 11313
24927 24711 11311
24921 24702 11304
24922 24704 11305
24929 24714 11314
24928 24713 11313
24922 24704 11305
24923 24706 11307
24930 24715 11315
24929 24714 11314
24923 24706 11307
24924 24708 11308
24931 24716 11316
24930 24715 11315
24924 24708 11308
24925 24710 11310
24932 24717 11317
24931 24716 11316
24926 24712 11312
24927 24711 11311
24934 24718 11318
24933 24719 11319
24927 24711 11311
24928 24713 11313
24935 24720 11320
24934 24718 11318
24928 24713 11313
24929 24714 11314
24936 24721 11321
24935 24720 11320
24929 24714 11314
24930 24715 11315
24937 24722 11322
24936 24721 11321
24930 24715 11315
24931 24716 11316
24938 24723 11323
24937 24722 11322
24931 24716 11316
24932 24717 11317
24939 24724 11324
24938 24723 11323
24933 24719 11319
24934 24718 11318
24941 24725 11325
24940 24726 11326
24934 24718 11318
24935 24720 11320
24942 24727 11327
24941 24725 11325
24935 24720 11320
24936 24721 11321
24943 24728 11328
24942 24727 11327
24936 24721 11321
24937 24722 11322
24944 24729 11329
24943 24728 11328
24937 24722 11322
24938 24723 11323
24945 24730 11330
24944 24729 11329
24938 24723 11323
24939 24724 11324
24946 24731 11331
24945 24730 11330
24940 24726 11326
24941 24725 11325
24948 24732 11332
24947 24733 11333
24941 24725 11325
24942 24727 11327
24949 24734 11334
24948 24732 11332
24942 24727 11327
24943 24728 11328
24950 24735 11335
24949 24734 11334
24943 24728 11328
24944 24729 11329
24951 24736 11336
24950 24735 11335
24944 24729 11329
24945 24730 11330
24952 24737 11337
24951 24736 11336
24945 24730 11330
24946 24731 11331
24953 24738 11338
24952 24737 11337
24947 24733 11333
24948 24732 11332
24955 24739 11339
24954 24740 11340
24948 24732 11332
24949 24734 11334
24956 24741 11341
24955 24739 11339
24949 24734 11334
24950 24735 11335
24957 24742 11342
24956 24741 11341
24950 24735 11335
24951 24736 11336
24958 24743 11343
24957 24742 11342
24951 24736 11336
24952 24737 11337
24959 24744 11344
24958 24743 11343
24952 24737 11337
24953 24738 11338
24960 24745 11345
24959 24744 11344
198 14033 8464
2536 24640 8464
24912 24697 8426
3797 14034 8465
2536 24640 8464
2535 24639 8464
24913 24698 8426
24912 24697 8426
2535 24639 8464
2534 24638 8464
24914 24701 8424
24913 24698 8426
2534 24638 8464
2533 24637 8464
24915 24703 8421
24914 24701 8424
2533 24637 8464
2532 24636 8464
24916 24705 11306
24915 24703 8421
2532 24636 8464
2531 24635 8464
24917 24707 8418
24916 24705 11306
2531 24635 8464
2530 24634 4497
24918 24709 11309
24917 24707 8418
2530 24634 4497
372 14096 4497
5841 14098 8417
24918 24709 11309
24918 24709 11309
5841 14098 8417
5842 14118 8520
24925 24710 11310
24925 24710 11310
5842 14118 8520
5843 14117 8519
24932 24717 11317
24932 24717 11317
5843 14117 8519
5844 14116 8518
24939 24724 11324
24939 24724 11324
5844 14116 8518
5845 14115 8517
24946 24731 11331
24946 24731 11331
5845 14115 8517
5846 14114 8516
24953 24738 11338
24953 24738 11338
5846 14114 8516
5847 14113 8515
24960 24745 11345
24960 24745 11345
5847 14113 8515
374 13744 8221
2565 24746 11346
24959 24744 11344
24960 24745 11345
2565 24746 11346
2566 24747 11347
24958 24743 11343
24959 24744 11344
2566 24747 11347
2567 24748 11348
24957 24742 11342
24958 24743 11343
2567 24748 11348
2568 24749 11349
24956 24741 11341
24957 24742 11342
2568 24749 11349
2569 24750 11350
24955 24739 11339
24956 24741 11341
2569 24750 11350
2570 24751 11351
24954 24740 11340
24955 24739 11339
2570 24751 11351
2571 24752 11352
3803 14040 8471
24954 24740 11340
2571 24752 11352
203 13680 8158
3802 14039 8470
24947 24733 11333
24954 24740 11340
3803 14040 8471
3801 14038 8469
24940 24726 11326
24947 24733 11333
3802 14039 8470
3800 14037 8468
24933 24719 11319
24940 24726 11326
3801 14038 8469
3799 14036 8467
24926 24712 11312
24933 24719 11319
3800 14037 8468
3798 14035 8466
24919 24700 11303
24926 24712 11312
3799 14036 8467
3797 14034 8465
24912 24697 8426
24919 24700 11303
3798 14035 8466
24961 24753 8184
24962 24754 11353
24969 24755 11354
24968 24756 11355
24962 24754 11353
24963 24757 11356
24970 24758 11357
24969 24755 11354
24963 24757 11356
24964 24759 11358
24971 24760 11359
24970 24758 11357
24964 24759 11358
24965 24761 11360
24972 24762 11361
24971 24760 11359
24965 24761 11360
24966 24763 11362
24973 24764 11363
24972 24762 11361
24966 24763 11362
24967 24765 11364
24974 24766 11365
24973 24764 11363
24968 24756 11355
24969 24755 11354
24976 24767 11366
24975 24768 11367
24969 24755 11354
24970 24758 11357
24977 24769 11368
24976 24767 11366
24970 24758 11357
24971 24760 11359
24978 24770 11369
24977 24769 11368
24971 24760 11359
24972 24762 11361
24979 24771 11370
24978 24770 11369
24972 24762 11361
24973 24764 11363
24980 24772 11371
24979 24771 11370
24973 24764 11363
24974 24766 11365
24981 24773 11372
24980 24772 11371
24975 24768 11367
24976 24767 11366
24983 24774 11373
24982 24775 11374
24976 24767 11366
24977 24769 11368
24984 24776 11375
24983 24774 11373
24977 24769 11368
24978 24770 11369
24985 24777 11376
24984 24776 11375
24978 24770 11369
24979 24771 11370
24986 24778 11377
24985 24777 11376
24979 24771 11370
24980 24772 11371
24987 24779 11378
24986 24778 11377
24980 24772 11371
24981 24773 11372
24988 24780 11379
24987 24779 11378
24982 24775 11374
24983 24774 11373
24990 24781 11380
24989 24782 11381
24983 24774 11373
24984 24776 11375
24991 24783 11382
24990 24781 11380
24984 24776 11375
24985 24777 11376
24992 24784 11383
24991 24783 11382
24985 24777 11376
24986 24778 11377
24993 24785 11384
24992 24784 11383
24986 24778 11377
24987 24779 11378
24994 24786 11385
24993 24785 11384
24987 24779 11378
24988 24780 11379
24995 24787 11386
24994 24786 11385
24989 24782 11381
24990 24781 11380
24997 24788 11387
24996 24789 11388
24990 24781 11380
24991 24783 11382
24998 24790 11389
24997 24788 11387
24991 24783 11382
24992 24784 11383
24999 24791 11390
24998 24790 11389
24992 24784 11383
24993 24785 11384
25000 24792 11391
24999 24791 11390
24993 24785 11384
24994 24786 11385
25001 24793 11392
25000 24792 11391
24994 24786 11385
24995 24787 11386
25002 24794 11393
25001 24793 11392
24996 24789 11388
24997 24788 11387
25004 24795 11394
25003 24796 11395
24997 24788 11387
24998 24790 11389
25005 24797 11396
25004 24795 11394
24998 24790 11389
24999 24791 11390
25006 24798 11397
25005 24797 11396
24999 24791 11390
25000 24792 11391
25007 24799 11398
25006 24798 11397
25000 24792 11391
25001 24793 11392
25008 24800 11399
25007 24799 11398
25001 24793 11392
25002 24794 11393
25009 24801 11400
25008 24800 11399
200 13895 8230
2550 24696 11301
24961 24753 8184
3783 13896 8338
2550 24696 11301
2549 24695 11300
24962 24754 11353
24961 24753 8184
2549 24695 11300
2548 24694 11299
24963 24757 11356
24962 24754 11353
2548 24694 11299
2547 24693 11298
24964 24759 11358
24963 24757 11356
2547 24693 11298
2546 24692 11297
24965 24761 11360
24964 24759 11358
2546 24692 11297
2545 24691 11296
24966 24763 11362
24965 24761 11360
2545 24691 11296
2544 24690 11295
24967 24765 11364
24966 24763 11362
2544 24690 11295
373 13952 8394
5848 13954 8396
24967 24765 11364
24967 24765 11364
5848 13954 8396
5849 13974 8416
24974 24766 11365
24974 24766 11365
5849 13974 8416
5850 13973 8415
24981 24773 11372
24981 24773 11372
5850 13973 8415
5851 13972 8414
24988 24780 11379
24988 24780 11379
5851 13972 8414
5852 13971 8413
24995 24787 11386
24995 24787 11386
5852 13971 8413
5853 13970 8412
25002 24794 11393
25002 24794 11393
5853 13970 8412
5854 13968 8410
25009 24801 11400
25009 24801 11400
5854 13968 8410
375 13969 8411
2579 22654 10835
25008 24800 11399
25009 24801 11400
2579 22654 10835
2580 22653 10834
25007 24799 11398
25008 24800 11399
2580 22653 10834
2581 22652 10833
25006 24798 11397
25007 24799 11398
2581 22652 10833
2582 22651 10832
25005 24797 11396
25006 24798 11397
2582 22651 10832
2583 22650 10831
25004 24795 11394
25005 24797 11396
2583 22650 10831
2584 22649 10830
25003 24796 11395
25004 24795 11394
2584 22649 10830
2585 22647 10829
3789 13902 8344
25003 24796 11395
2585 22647 10829
205 13533 8011
3788 13901 8343
24996 24789 11388
25003 24796 11395
3789 13902 8344
3787 13900 8342
24989 24782 11381
24996 24789 11388
3788 13901 8343
3786 13899 8341
24982 24775 11374
24989 24782 11381
3787 13900 8342
3785 13898 8340
24975 24768 11367
24982 24775 11374
3786 13899 8341
3784 13897 8339
24968 24756 11355
24975 24768 11367
3785 13898 8340
3783 13896 8338
24961 24753 8184
24968 24756 11355
3784 13897 8339
25010 24802 11401
25011 24803 11402
25018 24804 11403
25017 24805 11404
25011 24803 11402
25012 24806 11405
25019 24807 11406
25018 24804 11403
25012 24806 11405
25013 24808 11407
25020 24809 11408
25019 24807 11406
25013 24808 11407
25014 24810 11409
25021 24811 11410
25020 24809 11408
25014 24810 11409
25015 24812 11411
25022 24813 11412
25021 24811 11410
25015 24812 11411
25016 24814 11413
25023 24815 11414
25022 24813 11412
25017 24805 11404
25018 24804 11403
25025 24816 11415
25024 24817 11416
25018 24804 11403
25019 24807 11406
25026 24818 11417
25025 24816 11415
25019 24807 11406
25020 24809 11408
25027 24819 11418
25026 24818 11417
25020 24809 11408
25021 24811 11410
25028 24820 11419
25027 24819 11418
25021 24811 11410
25022 24813 11412
25029 24821 11420
25028 24820 11419
25022 24813 11412
25023 24815 11414
25030 24822 11421
25029 24821 11420
25024 24817 11416
25025 24816 11415
25032 24823 11422
25031 24824 11423
25025 24816 11415
25026 24818 11417
25033 24825 11424
25032 24823 11422
25026 24818 11417
25027 24819 11418
25034 24826 11425
25033 24825 11424
25027 24819 11418
25028 24820 11419
25035 24827 11426
25034 24826 11425
25028 24820 11419
25029 24821 11420
25036 24828 11427
25035 24827 11426
25029 24821 11420
25030 24822 11421
25037 24829 11428
25036 24828 11427
25031 24824 11423
25032 24823 11422
25039 24830 11429
25038 24831 11430
25032 24823 11422
25033 24825 11424
25040 24832 11431
25039 24830 11429
25033 24825 11424
25034 24826 11425
25041 24833 11432
25040 24832 11431
25034 24826 11425
25035 24827 11426
25042 24834 11433
25041 24833 11432
25035 24827 11426
25036 24828 11427
25043 24835 11434
25042 24834 11433
25036 24828 11427
25037 24829 11428
25044 24836 11435
25043 24835 11434
25038 24831 11430
25039 24830 11429
25046 24837 11436
25045 24838 11437
25039 24830 11429
25040 24832 11431
25047 24839 11438
25046 24837 11436
25040 24832 11431
25041 24833 11432
25048 24840 11439
25047 24839 11438
25041 24833 11432
25042 24834 11433
25049 24841 11440
25048 24840 11439
25042 24834 11433
25043 24835 11434
25050 24842 11441
25049 24841 11440
25043 24835 11434
25044 24836 11435
25051 24843 11442
25050 24842 11441
25045 24838 11437
25046 24837 11436
25053 24844 11443
25052 24845 11444
25046 24837 11436
25047 24839 11438
25054 24846 11445
25053 24844 11443
25047 24839 11438
25048 24840 11439
25055 24847 11446
25054 24846 11445
25048 24840 11439
25049 24841 11440
25056 24848 11447
25055 24847 11446
25049 24841 11440
25050 24842 11441
25057 24849 11448
25056 24848 11447
25050 24842 11441
25051 24843 11442
25058 24850 11449
25057 24849 11448
203 13680 8158
2571 24752 11352
25010 24802 11401
3762 13681 8159
2571 24752 11352
2570 24751 11351
25011 24803 11402
25010 24802 11401
2570 24751 11351
2569 24750 11350
25012 24806 11405
25011 24803 11402
2569 24750 11350
2568 24749 11349
25013 24808 11407
25012 24806 11405
2568 24749 11349
2567 24748 11348
25014 24810 11409
25013 24808 11407
2567 24748 11348
2566 24747 11347
25015 24812 11411
25014 24810 11409
2566 24747 11347
2565 24746 11346
25016 24814 11413
25015 24812 11411
2565 24746 11346
374 13744 8221
5855 13746 8223
25016 24814 11413
25016 24814 11413
5855 13746 8223
5856 13774 8251
25023 24815 11414
25023 24815 11414
5856 13774 8251
5857 13773 8250
25030 24822 11421
25030 24822 11421
5857 13773 8250
5858 13772 8249
25037 24829 11428
25037 24829 11428
5858 13772 8249
5859 13771 8248
25044 24836 11435
25044 24836 11435
5859 13771 8248
5860 13770 8247
25051 24843 11442
25051 24843 11442
5860 13770 8247
5861 13768 8245
25058 24850 11449
25058 24850 11449
5861 13768 8245
376 13769 8246
2600 22786 10954
25057 24849 11448
25058 24850 11449
2600 22786 10954
2601 22785 10953
25056 24848 11447
25057 24849 11448
2601 22785 10953
2602 22784 10952
25055 24847 11446
25056 24848 11447
2602 22784 10952
2603 22783 10951
25054 24846 11445
25055 24847 11446
2603 22783 10951
2604 22782 10950
25053 24844 11443
25054 24846 11445
2604 22782 10950
2605 22781 10949
25052 24845 11444
25053 24844 11443
2605 22781 10949
2606 22780 10948
3768 13687 8165
25052 24845 11444
2606 22780 10948
208 13688 7790
3767 13686 8164
25045 24838 11437
25052 24845 11444
3768 13687 8165
3766 13685 8163
25038 24831 11430
25045 24838 11437
3767 13686 8164
3765 13684 8162
25031 24824 11423
25038 24831 11430
3766 13685 8163
3764 13683 8161
25024 24817 11416
25031 24824 11423
3765 13684 8162
3763 13682 8160
25017 24805 11404
25024 24817 11416
3764 13683 8161
3762 13681 8159
25010 24802 11401
25017 24805 11404
3763 13682 8160
25059 24851 11450
25060 24852 11451
25067 24853 11452
25066 24854 11453
25060 24852 11451
25061 24855 11454
25068 24856 11455
25067 24853 11452
25061 24855 11454
25062 24857 11456
25069 24858 11457
25068 24856 11455
25062 24857 11456
25063 24859 11458
25070 24860 11459
25069 24858 11457
25063 24859 11458
25064 24861 11460
25071 24862 11461
25070 24860 11459
25064 24861 11460
25065 24863 11462
25072 24864 11463
25071 24862 11461
25066 24854 11453
25067 24853 11452
25074 24865 11464
25073 24866 11465
25067 24853 11452
25068 24856 11455
25075 24867 11466
25074 24865 11464
25068 24856 11455
25069 24858 11457
25076 24868 11467
25075 24867 11466
25069 24858 11457
25070 24860 11459
25077 24869 11468
25076 24868 11467
25070 24860 11459
25071 24862 11461
25078 24870 11469
25077 24869 11468
25071 24862 11461
25072 24864 11463
25079 24871 11470
25078 24870 11469
25073 24866 11465
25074 24865 11464
25081 24872 11471
25080 24873 11472
25074 24865 11464
25075 24867 11466
25082 24874 11473
25081 24872 11471
25075 24867 11466
25076 24868 11467
25083 24875 11474
25082 24874 11473
25076 24868 11467
25077 24869 11468
25084 24876 11475
25083 24875 11474
25077 24869 11468
25078 24870 11469
25085 24877 11476
25084 24876 11475
